"fullname","num_unique_author_inblock","num_citaion_in_block","block_size","is_top100_chinese_name"
"david, henderson",4,53,13.25,0
"dinesh, chandra",3,20,6.666666666666667,0
"hossein, safari",5,74,14.8,0
"tom, brown",3,134,44.666666666666664,0
"rajni, sharma",3,99,33,0
"alistair, brown",4,72,18,0
"jorge, martins",6,181,30.166666666666668,0
"ravi, bhatia",3,157,52.333333333333336,0
"jinyoung, choi",3,12,4,0
"namhee, kim",4,26,6.5,0
"jung woo, lee",5,26,5.2,0
"rodrigo, moreno",3,280,93.33333333333333,0
"joana, oliveira",5,106,21.2,0
"mehdi, naderi",3,54,18,0
"alexander, smith",10,163,16.3,0
"tiago, carvalho",5,84,16.8,0
"hasan, bulut",3,42,14,0
"richard, jones",9,302,33.55555555555556,0
"timothy, ryan",3,82,27.333333333333332,0
"maria, muñoz",4,98,24.5,0
"andrew, mcmillan",3,33,11,0
"elizabeth, brown",6,35,5.833333333333333,0
"gaurav, sharma",12,387,32.25,0
"david, martin",12,312,26,0
"eunae, cho",3,53,17.666666666666668,0
"joanne, jordan",3,29,9.666666666666666,0
"kate, davis",3,24,8,0
"olga, borisova",4,45,11.25,0
"kousik, das",3,32,10.666666666666666,0
"juliana, costa",3,31,10.333333333333334,0
"richard, booth",3,43,14.333333333333334,0
"ricardo, santos",11,123,11.181818181818182,0
"changmin, lee",4,10,2.5,0
"harvinder, singh",3,9,3,0
"simon, wilkinson",3,30,10,0
"muhammad, waseem",6,101,16.833333333333332,0
"jonathan, nelson",3,39,13,0
"amanpreet, kaur",9,83,9.222222222222221,0
"andrew, shepherd",3,110,36.666666666666664,0
"lucas, teixeira",4,39,9.75,0
"andreas, voss",4,263,65.75,0
"sang-wook, kim",4,42,10.5,0
"ali, mahdavi",4,38,9.5,0
"afshin, amini",3,56,18.666666666666668,0
"michael, freeman",3,32,10.666666666666666,0
"omar, ibrahim",5,21,4.2,0
"michael, lane",3,53,17.666666666666668,0
"navneet, kumar",3,23,7.666666666666667,0
"paul, gill",3,55,18.333333333333332,0
"daniel, bennett",4,27,6.75,0
"vinay, kumar",10,162,16.2,0
"ryan, logan",3,14,4.666666666666667,0
"sara, keller",3,23,7.666666666666667,0
"elena, zakharova",3,41,13.666666666666666,0
"aritra, das",3,33,11,0
"lukas, huber",3,16,5.333333333333333,0
"paul, james",3,206,68.66666666666667,0
"evgeny, smirnov",3,37,12.333333333333334,0
"mona, mahmoud",3,64,21.333333333333332,0
"rachel, reid",3,9,3,0
"hoon, kim",8,129,16.125,0
"eduardo, dias",3,20,6.666666666666667,0
"ana, madeira",3,24,8,0
"andre, oliveira",3,6,2,0
"david, ryan",3,29,9.666666666666666,0
"somnath, mandal",4,21,5.25,0
"md rabiul, islam",4,45,11.25,0
"daniel, flores",3,35,11.666666666666666,0
"timothy, green",3,220,73.33333333333333,0
"sean, thomas",4,12,3,0
"edward, hall",3,92,30.666666666666668,0
"mahmoud, mohamed",7,89,12.714285714285714,0
"david, lester",3,33,11,0
"adesh, kumar",3,69,23,0
"alison, hill",3,55,18.333333333333332,0
"katherine, cook",3,51,17,0
"mohammed, mahdi",3,16,5.333333333333333,0
"michael, grubb",3,146,48.666666666666664,0
"jan, kučera",3,73,24.333333333333332,0
"jay, patel",8,44,5.5,0
"michael, kelly",8,71,8.875,0
"david, richards",8,215,26.875,0
"thiago, costa",6,59,9.833333333333334,0
"amanda, kennedy",3,47,15.666666666666666,0
"chris, brown",5,130,26,0
"laura, green",3,144,48,0
"usman, khalid",3,30,10,0
"andrew, bowman",4,15,3.75,0
"craig, stewart",4,40,10,0
"rui, lopes",6,45,7.5,0
"isabel, pires",3,106,35.333333333333336,0
"daniel, rubin",3,30,10,0
"hyunsuk, kim",3,15,5,0
"gustavo, pinto",3,39,13,0
"daniel, johnston",3,11,3.6666666666666665,0
"olga, novikova",3,7,2.3333333333333335,0
"yulia, medvedeva",3,28,9.333333333333334,0
"santanu, roy",4,54,13.5,0
"pedro, lopes",4,39,9.75,0
"eunju, lee",3,47,15.666666666666666,0
"wendy, lee",4,23,5.75,0
"maria, nilsson",3,53,17.666666666666668,0
"andre, silva",5,128,25.6,0
"soo-hyun, kim",4,178,44.5,0
"antonio, bruno",3,56,18.666666666666668,0
"joel, smith",3,54,18,0
"sang won, lee",3,10,3.3333333333333335,0
"yoshiki, sato",3,26,8.666666666666666,0
"abhijit, saha",3,127,42.333333333333336,0
"brian, johnson",4,23,5.75,0
"paul, harper",3,152,50.666666666666664,0
"alberto, martin",3,110,36.666666666666664,0
"peter, wood",4,239,59.75,0
"andrew, stewart",5,68,13.6,0
"kevin, myers",3,40,13.333333333333334,0
"patrick, bradley",3,18,6,0
"jonathan, walker",3,49,16.333333333333332,0
"robert, jones",10,113,11.3,0
"david, holmes",3,146,48.666666666666664,0
"peng, wan",4,23,5.75,0
"filipe, pinto",3,40,13.333333333333334,0
"joana, torres",3,29,9.666666666666666,0
"thuy, nguyen",8,57,7.125,0
"valentina, rossi",4,32,8,0
"david, hayes",4,45,11.25,0
"jason, thomas",4,33,8.25,0
"ricardo, ribeiro",4,73,18.25,0
"sofia, martins",3,34,11.333333333333334,0
"luis, espinoza",3,38,12.666666666666666,0
"brian, murphy",5,62,12.4,0
"carlos, costa",11,260,23.636363636363637,0
"david, gomez",3,30,10,0
"paul, norman",3,198,66,0
"david, dawson",3,19,6.333333333333333,0
"richard, martin",6,88,14.666666666666666,0
"reena, singh",3,9,3,0
"sana, ullah",3,35,11.666666666666666,0
"hamid, mohammadi",4,32,8,0
"david, hammond",3,14,4.666666666666667,0
"juan, salazar",4,67,16.75,0
"robert, griffin",5,196,39.2,0
"anton, petrov",3,21,7,0
"james, dixon",3,32,10.666666666666666,0
"piyush, sharma",4,27,6.75,0
"jungsoo, kim",4,37,9.25,0
"thomas, mueller",4,64,16,0
"michael, walsh",7,65,9.285714285714286,0
"mette, sørensen",3,159,53,0
"minhyeok, lee",3,25,8.333333333333334,0
"kenneth, moore",3,44,14.666666666666666,0
"daniel, ramirez",4,33,8.25,0
"takeshi, yamada",4,49,12.25,0
"luis, camacho",3,160,53.333333333333336,0
"michael, thorne",3,64,21.333333333333332,0
"tânia, ribeiro",3,28,9.333333333333334,0
"peter, mitchell",5,123,24.6,0
"paul, wilson",7,65,9.285714285714286,0
"su jin, kim",6,40,6.666666666666667,0
"jong-ho, lee",3,66,22,0
"markus, hofer",3,17,5.666666666666667,0
"daniel, griffith",4,158,39.5,0
"mustafa, kara",4,13,3.25,0
"sang won, park",4,91,22.75,0
"jason, gill",3,61,20.333333333333332,0
"thomas, pfeiffer",5,93,18.6,0
"victor, blanco",3,58,19.333333333333332,0
"nuno, correia",3,20,6.666666666666667,0
"hai, nguyen",6,35,5.833333333333333,0
"thomas, webb",5,38,7.6,0
"james, beattie",3,20,6.666666666666667,0
"hiroshi, noguchi",3,257,85.66666666666667,0
"lauren, hunt",3,23,7.666666666666667,0
"gustavo, silva",6,65,10.833333333333334,0
"laura, ribeiro",4,93,23.25,0
"anders, nielsen",3,67,22.333333333333332,0
"manish, kumar",32,571,17.84375,0
"seunghee, park",3,56,18.666666666666668,0
"hiroshi, itoh",3,61,20.333333333333332,0
"ana, martins",10,72,7.2,0
"ana, matos",3,24,8,0
"ian, williams",7,569,81.28571428571429,0
"kosuke, ito",3,28,9.333333333333334,0
"linh, bui",4,21,5.25,0
"anna, petrova",3,23,7.666666666666667,0
"hyun woo, kim",7,151,21.571428571428573,0
"yong, guan",3,26,8.666666666666666,0
"paulo, mendes",3,59,19.666666666666668,0
"brian, ward",3,24,8,0
"francesco, romeo",3,94,31.333333333333332,0
"kenta, goto",3,78,26,0
"richard, shaw",6,137,22.833333333333332,0
"piotr, maj",3,117,39,0
"antonio, sanchez",3,13,4.333333333333333,0
"simon, graham",5,93,18.6,0
"edward, smith",4,29,7.25,0
"jonathan, martin",3,89,29.666666666666668,0
"lucas, ferreira",6,109,18.166666666666668,0
"paul, wright",5,109,21.8,0
"subhashis, das",3,14,4.666666666666667,0
"tahir, iqbal",3,55,18.333333333333332,0
"david, walsh",6,299,49.833333333333336,0
"andrew, howe",3,66,22,0
"catherine, walsh",3,74,24.666666666666668,0
"allison, brown",3,32,10.666666666666666,0
"mohit, garg",3,11,3.6666666666666665,0
"mônica, santos",3,18,6,0
"donghun, kim",3,38,12.666666666666666,0
"piyush, agarwal",3,47,15.666666666666666,0
"mehdi, akbari",3,10,3.3333333333333335,0
"michael, coffey",3,60,20,0
"chetan, sharma",3,23,7.666666666666667,0
"shakti, singh",3,47,15.666666666666666,0
"pablo, navarro",3,85,28.333333333333332,0
"sean, bailey",4,66,16.5,0
"ali, abbas",3,15,5,0
"khalid, khan",4,50,12.5,0
"hyun joo, kim",4,43,10.75,0
"sara, sousa",6,43,7.166666666666667,0
"david, wood",9,298,33.111111111111114,0
"scott, cameron",3,54,18,0
"preeti, singh",6,67,11.166666666666666,0
"mithun, das",3,21,7,0
"catarina, gomes",7,46,6.571428571428571,0
"jennifer, lewis",3,48,16,0
"waheed, iqbal",3,17,5.666666666666667,0
"ryan, walker",3,21,7,0
"ian, stewart",6,123,20.5,0
"takashi, nagai",3,51,17,0
"sónia, soares",3,22,7.333333333333333,0
"daniel, berg",3,66,22,0
"david, rodrigues",3,8,2.6666666666666665,0
"reza, mohammadi",8,143,17.875,0
"amy, smith",5,41,8.2,0
"michelle, kim",3,11,3.6666666666666665,0
"timothy, davies",3,12,4,0
"matthias, hofer",3,36,12,0
"james, brown",15,223,14.866666666666667,0
"anderson, silva",5,21,4.2,0
"luis, carvalho",5,50,10,0
"rafael, sousa",4,12,3,0
"christoph, meier",3,27,9,0
"kate, thomson",3,32,10.666666666666666,0
"irina, tarasova",5,47,9.4,0
"junghwan, kim",5,72,14.4,0
"diego, gomez",3,12,4,0
"samuel, clark",3,28,9.333333333333334,0
"piotr, zielinski",3,56,18.666666666666668,0
"david, mitchell",13,389,29.923076923076923,0
"molly, smith",4,25,6.25,0
"john, moore",8,211,26.375,0
"navid, ahmadi",4,18,4.5,0
"mark, johnson",8,251,31.375,0
"martin, bishop",3,95,31.666666666666668,0
"ahmed, diab",6,80,13.333333333333334,0
"souvik, ghosh",6,126,21,0
"jaehoon, kim",8,219,27.375,0
"piyush, gupta",3,10,3.3333333333333335,0
"jason, price",3,80,26.666666666666668,0
"brian, garvey",3,18,6,0
"ankit, aggarwal",3,14,4.666666666666667,0
"ajmal, bhat",3,24,8,0
"mohamed, mostafa",4,63,15.75,0
"navneet, singh",4,157,39.25,0
"ian, johnson",5,202,40.4,0
"joana, vicente",3,73,24.333333333333332,0
"abid, ali",5,34,6.8,0
"sandeep, kaur",3,29,9.666666666666666,0
"jeffrey, holmes",3,108,36,0
"abid, hussain",7,80,11.428571428571429,0
"alexander, bauer",3,54,18,0
"johan, svensson",3,34,11.333333333333334,0
"ahmed, mahmoud",4,15,3.75,0
"joao, rocha",3,57,19,0
"susana, pinto",4,114,28.5,0
"santosh, chavan",3,33,11,0
"nicholas, wagner",3,41,13.666666666666666,0
"mohamed, hasan",3,9,3,0
"brett, phillips",3,43,14.333333333333334,0
"mark, davies",4,96,24,0
"mohsen, ahmadi",3,29,9.666666666666666,0
"jing, wan",3,8,2.6666666666666665,0
"alexey, nikitin",3,100,33.333333333333336,0
"daniel, reed",3,33,11,0
"manish, jain",3,52,17.333333333333332,0
"philippe, martin",4,142,35.5,0
"benjamin, wilson",6,117,19.5,0
"ana, gomes",7,94,13.428571428571429,0
"javier, sanchez",3,53,17.666666666666668,0
"jacob, smith",3,16,5.333333333333333,0
"ahmed, amer",6,25,4.166666666666667,0
"tamara, young",3,20,6.666666666666667,0
"josé, dantas",3,25,8.333333333333334,0
"michal, Šimek",3,10,3.3333333333333335,0
"bhanu, singh",4,94,23.5,0
"peter, johansson",5,129,25.8,0
"thien, nguyen",5,30,6,0
"anuj, kumar",10,189,18.9,0
"peter, martin",4,81,20.25,0
"seunghyun, lee",6,43,7.166666666666667,0
"william, green",3,46,15.333333333333334,0
"gaurav, gupta",14,149,10.642857142857142,0
"thomas, park",3,13,4.333333333333333,0
"liang, qi",5,38,7.6,0
"lei, zeng",3,12,4,0
"ryan, meyer",3,40,13.333333333333334,0
"robert, mann",3,207,69,0
"emily, wright",3,8,2.6666666666666665,0
"emma, brown",3,12,4,0
"travis, williams",3,39,13,0
"jacek, michalski",3,25,8.333333333333334,0
"shane, murphy",5,78,15.6,0
"manoj, gupta",6,679,113.16666666666667,0
"murat, kılıç",4,50,12.5,0
"joao, santos",4,61,15.25,0
"daniel, dantas",3,19,6.333333333333333,0
"eric, james",3,27,9,0
"jordan, wilson",4,15,3.75,0
"anupam, sharma",5,81,16.2,0
"minkyung, kim",3,31,10.333333333333334,0
"jonathan, young",5,41,8.2,0
"matthew, wood",3,105,35,0
"david, rosenthal",4,438,109.5,0
"david, palmer",3,43,14.333333333333334,0
"yusuf, acar",3,29,9.666666666666666,0
"naveen, gupta",3,30,10,0
"pedro, fonseca",3,53,17.666666666666668,0
"timothy, johnson",3,95,31.666666666666668,0
"richard, morris",4,106,26.5,0
"christian, otto",3,38,12.666666666666666,0
"mario, pagano",3,35,11.666666666666666,0
"mark, fisher",3,32,10.666666666666666,0
"xing, xin",3,11,3.6666666666666665,0
"joao, rodrigues",3,36,12,0
"sujin, kim",7,29,4.142857142857143,0
"thais, silva",3,28,9.333333333333334,0
"peter, smith",15,706,47.06666666666667,0
"masahiro, ogawa",3,22,7.333333333333333,0
"ali, jamshidi",3,19,6.333333333333333,0
"bruno, cardoso",5,28,5.6,0
"peter, edwards",4,174,43.5,0
"jonathan, hill",3,27,9,0
"paula, rocha",3,110,36.666666666666664,0
"jonathan, clark",4,57,14.25,0
"ian, davis",4,93,23.25,0
"jennifer, graham",3,49,16.333333333333332,0
"andrew, fowler",3,45,15,0
"parth, patel",5,31,6.2,0
"jacob, martin",3,29,9.666666666666666,0
"anna, lebedeva",3,11,3.6666666666666665,0
"faheem, khan",3,44,14.666666666666666,0
"gregory, wagner",3,26,8.666666666666666,0
"dariush, saberi",3,54,18,0
"jon, wilson",3,57,19,0
"andrew, matthews",3,10,3.3333333333333335,0
"rebecca, roberts",5,36,7.2,0
"matthew, hunt",3,44,14.666666666666666,0
"michael, pereira",3,40,13.333333333333334,0
"michael, davis",11,131,11.909090909090908,0
"mohammad, karimi",3,9,3,0
"naoya, takahashi",3,31,10.333333333333334,0
"muhammad, arifin",3,14,4.666666666666667,0
"ramesh, kumar",8,80,10,0
"tuan anh, nguyen",5,62,12.4,0
"thomas, bowman",3,14,4.666666666666667,0
"yuki, yoshida",6,28,4.666666666666667,0
"john, irwin",3,192,64,0
"daniel, miller",15,202,13.466666666666667,0
"seongwon, yoon",3,7,2.3333333333333335,0
"felipe, freitas",3,12,4,0
"sarah, clark",4,26,6.5,0
"justin, johnson",3,107,35.666666666666664,0
"joseph, davis",3,33,11,0
"lauren, davis",3,25,8.333333333333334,0
"chao, wan",3,58,19.333333333333332,0
"sergey, lebedev",6,82,13.666666666666666,0
"ashley, jones",3,37,12.333333333333334,0
"isabel, torres",3,14,4.666666666666667,0
"takaaki, sato",3,82,27.333333333333332,0
"shubhajit, das",3,16,5.333333333333333,0
"niraj, kumar",4,64,16,0
"kuljeet, kaur",3,92,30.666666666666668,0
"andré, moreira",3,14,4.666666666666667,0
"robert, schwartz",4,96,24,0
"peter, henderson",4,112,28,0
"igor, pronin",3,116,38.666666666666664,0
"afaq, ahmad",3,47,15.666666666666666,0
"evan, thomas",3,91,30.333333333333332,0
"carla, viegas",3,147,49,0
"igor, makarov",3,19,6.333333333333333,0
"laura, jenkins",3,9,3,0
"julia, fuchs",3,38,12.666666666666666,0
"luis, romero",4,21,5.25,0
"dwi, setyawan",3,29,9.666666666666666,0
"sofia, marques",3,35,11.666666666666666,0
"daniel, wood",3,14,4.666666666666667,0
"jessica, gilbert",3,20,6.666666666666667,0
"anna, król",3,23,7.666666666666667,0
"david, ford",5,159,31.8,0
"luis, gomez",6,100,16.666666666666668,0
"paula, oliveira",4,125,31.25,0
"ji won, park",3,16,5.333333333333333,0
"david, garcia",6,24,4,0
"cameron, hill",4,22,5.5,0
"olga, isaeva",3,11,3.6666666666666665,0
"chen, ling",4,72,18,0
"stephen, lewis",3,79,26.333333333333332,0
"thomas, hudson",4,55,13.75,0
"min-ho, lee",3,44,14.666666666666666,0
"richard, harvey",5,336,67.2,0
"jie, ling",4,84,21,0
"samuel, cohen",4,32,8,0
"andrew, clarke",6,57,9.5,0
"ahmed, awad",3,43,14.333333333333334,0
"matthew, nolan",4,86,21.5,0
"matthew, knight",6,75,12.5,0
"surbhi, gupta",4,25,6.25,0
"michael, donovan",3,41,13.666666666666666,0
"kirill, orlov",3,14,4.666666666666667,0
"matthias, meyer",3,41,13.666666666666666,0
"matthew, parsons",3,36,12,0
"gaurav, garg",3,66,22,0
"mathias, schmidt",3,83,27.666666666666668,0
"puji, astuti",3,16,5.333333333333333,0
"sergey, fedorov",8,97,12.125,0
"takashi, ishida",3,56,18.666666666666668,0
"balaji, s",3,36,12,0
"albert, kim",4,95,23.75,0
"benjamin, thomas",5,79,15.8,0
"daniel, frank",3,22,7.333333333333333,0
"marco, esposito",4,47,11.75,0
"richard, bennett",4,120,30,0
"irshad, ahmad",4,40,10,0
"joelle, nader",3,15,5,0
"sooyoung, kim",4,85,21.25,0
"matthew, hansen",3,13,4.333333333333333,0
"paula, silva",8,94,11.75,0
"peter, nielsen",3,104,34.666666666666664,0
"ashutosh, pandey",5,19,3.8,0
"john, price",3,83,27.666666666666668,0
"kirill, ivanov",3,69,23,0
"sung ho, lee",4,29,7.25,0
"wei, ouyang",3,24,8,0
"david, gonzalez",6,76,12.666666666666666,0
"andrew, webb",4,41,10.25,0
"abdul, qayyum",5,57,11.4,0
"david, lloyd",5,131,26.2,0
"mark, hoffman",3,232,77.33333333333333,0
"robert, francis",3,64,21.333333333333332,0
"pedro, diniz",3,54,18,0
"martin, jones",5,80,16,0
"syed, rizvi",7,157,22.428571428571427,0
"sun young, kim",4,22,5.5,0
"nicholas, myers",3,69,23,0
"jens, hartmann",3,126,42,0
"emily, king",3,15,5,0
"ondrej, novak",3,292,97.33333333333333,0
"rahul, krishnan",3,21,7,0
"andrew, pierce",3,90,30,0
"andreas, schmitt",4,63,15.75,0
"deepak, sharma",14,107,7.642857142857143,0
"jooyoung, lee",4,13,3.25,0
"andrew, mercer",3,114,38,0
"ben, green",4,29,7.25,0
"michael, levine",4,44,11,0
"donghoon, kang",4,52,13,0
"tim, smith",3,57,19,0
"juan, torres",3,115,38.333333333333336,0
"tyler, brown",3,23,7.666666666666667,0
"mohamed, mahdy",3,8,2.6666666666666665,0
"anja, schmidt",3,26,8.666666666666666,0
"francisco, lopez",4,105,26.25,0
"hannah, smith",4,18,4.5,0
"vijay, singh",10,206,20.6,0
"priscila, lopes",3,63,21,0
"albert, smith",3,38,12.666666666666666,0
"john, harris",4,103,25.75,0
"paul, albert",3,165,55,0
"brian, anderson",7,80,11.428571428571429,0
"matthew, schmidt",3,18,6,0
"sylwia, sowa",3,34,11.333333333333334,0
"stuart, wilson",4,85,21.25,0
"william, dixon",3,213,71,0
"john, horne",3,128,42.666666666666664,0
"florian, beyer",3,38,12.666666666666666,0
"luis, otero",3,112,37.333333333333336,0
"charles, stevens",3,19,6.333333333333333,0
"josé, soares",4,161,40.25,0
"waqas, ahmed",3,13,4.333333333333333,0
"james, roberts",5,98,19.6,0
"hetal, patel",3,25,8.333333333333334,0
"pravin, patil",3,72,24,0
"claudio, pinto",3,14,4.666666666666667,0
"marta, hernandez",3,229,76.33333333333333,0
"sara, marques",4,41,10.25,0
"robert, vincent",3,251,83.66666666666667,0
"jaewoo, kim",4,25,6.25,0
"mehmet, korkmaz",4,52,13,0
"sourav, saha",4,70,17.5,0
"michael, black",5,171,34.2,0
"lori, snyder",3,50,16.666666666666668,0
"elena, lebedeva",5,68,13.6,0
"quang, tran",3,13,4.333333333333333,0
"juan, espinoza",3,23,7.666666666666667,0
"pradeep, kumar",21,432,20.571428571428573,0
"victor, novikov",3,99,33,0
"cuong, nguyen",18,202,11.222222222222221,0
"jian, guan",7,133,19,0
"mohamed, ghoneim",3,61,20.333333333333332,0
"hiren, patel",5,19,3.8,0
"hannah, kim",3,9,3,0
"joão, henriques",5,80,16,0
"hugo, oliveira",9,118,13.11111111111111,0
"thomas, brothers",3,29,9.666666666666666,0
"chris, allen",3,39,13,0
"ali, karimi",4,24,6,0
"josé, leitão",3,59,19.666666666666668,0
"pedro, castro",3,26,8.666666666666666,0
"paulo, rodrigues",8,216,27,0
"daniel, gibson",3,49,16.333333333333332,0
"michael, leonard",4,45,11.25,0
"hasan, mahmud",3,30,10,0
"stephen, carter",4,42,10.5,0
"marisa, santos",3,17,5.666666666666667,0
"amira, darwish",3,26,8.666666666666666,0
"andrey, zuev",3,74,24.666666666666668,0
"jinsoo, kim",4,153,38.25,0
"ana, moreira",4,21,5.25,0
"jennifer, allen",4,62,15.5,0
"pawan, kumar",19,231,12.157894736842104,0
"long, nguyen",8,117,14.625,0
"ana, soares",4,40,10,0
"sungjun, kim",3,98,32.666666666666664,0
"daniel, silva",10,124,12.4,0
"wafaa, haggag",3,24,8,0
"david, snead",3,70,23.333333333333332,0
"min young, kim",3,12,4,0
"kamal, sharma",3,51,17,0
"muhammad, shahid",5,53,10.6,0
"kalpit, shah",3,83,27.666666666666668,0
"rajesh, gupta",5,44,8.8,0
"seungjae, lee",4,24,6,0
"andrew, morgan",3,49,16.333333333333332,0
"pradeep, sharma",5,106,21.2,0
"tiago, gomes",4,67,16.75,0
"rahmat, hidayat",4,33,8.25,0
"william, white",4,122,30.5,0
"justin, wong",3,45,15,0
"mark, mclean",3,44,14.666666666666666,0
"mustafa, aksoy",3,17,5.666666666666667,0
"shahbaz, khan",5,53,10.6,0
"carolina, gomes",4,116,29,0
"michael, werner",3,28,9.333333333333334,0
"hoang, le",3,13,4.333333333333333,0
"jessica, barnes",3,35,11.666666666666666,0
"yogesh, gupta",4,46,11.5,0
"saeed, hosseini",3,46,15.333333333333334,0
"sungjin, lee",3,8,2.6666666666666665,0
"matthew, stevens",3,18,6,0
"jeremy, brown",7,130,18.571428571428573,0
"marco, fontana",3,73,24.333333333333332,0
"david, crabb",3,23,7.666666666666667,0
"thomas, mitchell",3,71,23.666666666666668,0
"sergey, stepanov",8,228,28.5,0
"kohei, yamamoto",3,33,11,0
"muhammad, zahid",5,115,23,0
"carlos, gómez",4,89,22.25,0
"michele, fiore",4,93,23.25,0
"james, williams",10,195,19.5,0
"samuel, martin",3,121,40.333333333333336,0
"carlos, teixeira",4,62,15.5,0
"joseph, lee",5,36,7.2,0
"zoltan, varga",3,9,3,0
"mijin, kim",5,70,14,0
"ana, miranda",3,237,79,0
"rui, santos",6,36,6,0
"satoshi, suzuki",3,30,10,0
"mark, powell",3,31,10.333333333333334,0
"yong, nie",3,26,8.666666666666666,0
"matthew, horton",3,51,17,0
"yong, kim",5,69,13.8,0
"ali, shokri",3,24,8,0
"kieran, walsh",3,49,16.333333333333332,0
"rebecca, rowe",4,29,7.25,0
"daniela, costa",6,59,9.833333333333334,0
"ian, walsh",3,52,17.333333333333332,0
"renata, oliveira",3,28,9.333333333333334,0
"dmitrii, andreev",3,64,21.333333333333332,0
"claudia, campos",4,26,6.5,0
"jan, mašek",3,38,12.666666666666666,0
"james, hilton",3,53,17.666666666666668,0
"faisal, faisal",3,12,4,0
"michael, jackson",6,82,13.666666666666666,0
"gaurav, agrawal",4,14,3.5,0
"ana, figueiras",3,81,27,0
"joão, rodrigues",9,193,21.444444444444443,0
"murat, ozturk",4,78,19.5,0
"leonardo, costa",3,15,5,0
"joana, abreu",3,15,5,0
"narendra, singh",7,72,10.285714285714286,0
"andrew, schaefer",3,78,26,0
"sarah, murray",3,31,10.333333333333334,0
"kirill, smirnov",3,7,2.3333333333333335,0
"rui, fernandes",4,90,22.5,0
"sónia, ferreira",4,51,12.75,0
"jacob, miller",5,33,6.6,0
"santiago, garcia",4,9,2.25,0
"fiona, marshall",3,112,37.333333333333336,0
