"orcid","pid","top1matcher_longest_common_word","top2matcher_longest_common_word","orcid_name","matched_biblio_author","matched_biblio_author2"
"0000-0003-0157-1545",2093412579,"jiangfeng mao","","jiangfeng mao","jiangfeng mao","shuangyu lu"
"0000-0003-1085-2824",2032729950,"deborah young","","deborah young","deborah young","michael dragunow"
"0000-0002-8594-7003",2095197572,"mikko sipilä","","mikko sipilä","mikko sipilä","heikki junninen"
"0000-0001-7930-2770",2890570039,"joanna bereta","","joanna bereta","joanna bereta","monika bzowska"
"0000-0001-8992-3466",1571756448,"jorge cardoso","","jorge cardoso","jorge cardoso",""
"0000-0003-3022-3494",2625238063,"till bousquet","","till bousquet","till bousquet","sylvain pellegrini"
"0000-0001-5184-4519",2581686071,"robert goldin","","robert goldin","robert goldin","nadia guerra"
"0000-0001-6628-2870",2078127526,"sang-yoel han","","sang-yoel han","sang-yoel han","choong-ki lee"
"0000-0001-9599-4359",2088292570,"ismail yusoff","","ismail yusoff","ismail yusoff","irshad ahmad"
"0000-0002-0345-7271",2036349127,"david regnier","","david regnier","david regnier","olivier serot"
"0000-0002-3431-998X",2920970426,"davies-colley","","robert davies-colley","rob davies-colley","juliet milne"
"0000-0002-0835-8512",2536497946,"tetsuya torii","","tetsuya torii","tetsuya torii","aya sato"
"0000-0003-3338-3311",2903598031,"silberschmidt","","vadim v. silberschmidt","vv. silberschmidt","l. zhang"
"0000-0002-9172-9897",2794532641,"joseph wagner","","joseph wagner","joseph wagner","brian h. irwin"
"0000-0002-5988-7692",2131690431,"mohamed trari","","mohamed trari","mohamed trari","imen nadjem"
"0000-0002-0920-2990",2904712489,"alison barnes","","alison barnes","alison barnes","nikola balnave"
"0000-0002-8554-0895",2036492549,"anna carlsson","","anna carlsson","anna carlsson","kim johannsen"
"0000-0002-7222-4084",2103727178,"sorel reisman","","sorel reisman","sorel reisman","shamus p. smith"
"0000-0002-1782-6779",1994705111,"jesús mateos","","jesús mateos","jesús mateos","patricia fernández-puente"
"0000-0001-6478-229X",2009346361,"pável calado","","pável calado","pável calado","célia francisca dos santos"
"0000-0002-7117-8979",2900975946,"anja de lange","","anja de lange","anja de lange","siddhartha mahanty"
"0000-0001-8021-9413",1552981254,"hongming weng","","hongming weng","hongming weng","zhong fang"
"0000-0001-6381-5766",2922098032,"nirban laskar","","nirban laskar","nirban laskar","upendra kumar"
"0000-0003-4265-7783",2758981445,"dengkai jiang","","dengkai jiang","dengkai jiang","lifang li"
"0000-0003-4786-2487",2888624209,"alex federico","","alex federico","alex federico","stefano uccella"
"0000-0001-8019-2257",298535373,"chang-hwan oh","","chang-hwan oh","chang-hwan oh","mi-jung choi"
"0000-0002-1752-4711",2751363591,"papadimitriou","","christos papadimitriou","chris papadimitriou","michael corvelli"
"0000-0003-4816-2992",2087838401,"hyungseok kim","","hyungseok kim","hyungseok kim","youngseok ahn"
"0000-0002-8770-4080",2794183119,"frank stefani","","frank stefani","frank stefani","johann herault"
"0000-0002-1104-6691",2099508390,"gilles muller","","gilles muller","gilles muller","corine cécile"
"0000-0002-0754-8234",2005138490,"russell fazio","","russell fazio","russell fazio","dennis t regan"
"0000-0002-0308-7127",1958338665,"elena pettini","","elena pettini","elena pettini","donata medaglini"
"0000-0002-0032-2742",2061405025,"amine harrane","","amine harrane","amine harrane","rachid meghabar"
"0000-0003-1892-1724",2080976113,"rob haselberg","","rob haselberg","rob haselberg","govert w. somsen"
"0000-0002-7444-1605",1967628231,"rakhi agarwal","","rakhi agarwal","rakhi agarwal","jai raj behari"
"0000-0001-7836-5147",2017451655,"david trickey","","david trickey","david trickey","andy p. siddaway"
"0000-0003-4585-3181",2316148380,"sung oh hwang","","sung oh hwang","sung oh hwang","oh hyun kim"
"0000-0002-2007-5259",2077077947,"pedro freitas","","pedro freitas","pedro freitas",""
"0000-0003-0631-9023",2919948097,"rainer melzer","","rainer melzer","rainer melzer","annette becker"
"0000-0002-2764-4784",2158044540,"duarte morais","","duarte morais","duarte morais","erwei dong"
"0000-0001-5780-0680",2034492336,"shelly biswas","","shelly biswas","shelly biswas","d.k. sharma"
"0000-0002-3037-9280",2009612231,"faicel hnaien","","faicel hnaien","faicel hnaien","maher rebai"
"0000-0002-9340-4746",2316349949,"naoya katsumi","","naoya katsumi","naoya katsumi","akihiko hosaka"
"0000-0003-0697-1644",2060292044,"shufeng zhang","","shufeng zhang","shufeng zhang",""
"0000-0001-5920-6191",2080340741,"mario clerici","","mario clerici","mario clerici","gene shearer"
"0000-0002-0368-7173",2026446249,"juan carranza","","juan carranza","juan carranza","concha mateos"
"0000-0002-8535-2181",2091721686,"edward haller","","edward haller","edward haller","paul r. sanberg"
"0000-0001-5233-8271",2754331148,"aleksey mizev","","aleksey mizev","aleksey mizev","vitaly demin"
"0000-0001-8852-2257",2790330474,"jamie cleland","","jamie cleland","jamie cleland","peter millward"
"0000-0003-2083-1162",2483358130,"arman farhang","","arman farhang","arman farhang","zahra sharifian"
"0000-0002-3499-3704",2232810205,"ui jeong moon","","ui jeong moon","ui jeong moon","sandra l. hofferth"
"0000-0003-0295-5786",2802679228,"gina anderson","","gina anderson","gina anderson","jody s. piro"
"0000-0002-8651-6133",2911908436,"martí cairó","","martí cairó","martí cairó","marta leiva"
"0000-0002-2048-9064",2731709659,"dipaloy datta","","dipaloy datta","dipaloy datta","hasan uslu"
"0000-0002-0785-4127",1998379984,"thorsten maly","","thorsten maly","thorsten maly","louis tarricone"
"0000-0003-1946-3235",1987167024,"king ngi ngan","","king ngi ngan","king ngi ngan","feng wu"
"0000-0003-0687-6145",2079208825,"jianquan yang","","jianquan yang","jianquan yang","marianne berwick"
"0000-0002-9805-0078",2795734805,"michael combi","","michael combi","michael combi","yasir soobiah"
"0000-0002-1632-0223",2901685278,"kim-shyan fam","","kim-shyan fam","kim-shyan fam","nan xing"
"0000-0001-8110-7739",2800038398,"mehmet Şenol","","mehmet Şenol","mehmet Şenol","orkun tasbozan"
"0000-0003-1622-1599",1968453875,"samir bondock","","samir bondock","samir bondock",""
"0000-0002-9152-6512",2165405350,"ann-lii cheng","","ann-lii cheng","ann-lii cheng","li-tzong chen"
"0000-0001-8318-8499",2744225439,"emmanuel kumi","","emmanuel kumi","emmanuel kumi","thomas yeboah"
"0000-0002-7105-7683",2593142779,"nicole moreno","","nicole moreno","nicole moreno","anusha mohan"
"0000-0002-3885-6432",2093691065,"hsien-jen lin","","hsien-jen lin","hsien-jen lin","ching-sung chou"
"0000-0002-4569-6094",2066927745,"corina benjet","","corina benjet","corina benjet","regina kuersten-hogan"
"0000-0001-7429-2200",2139267584,"akinori saeki","","akinori saeki","akinori saeki","shu seki"
"0000-0001-8944-2128",2897481816,"samir kahwash","","samir kahwash","samir kahwash","natasha pillay smiley"
"0000-0002-3978-3183",2137553663,"johan marinus","","johan marinus","johan marinus","sean mackey"
"0000-0002-4562-0719",2013527737,"raya raicheva","","raya raicheva","raya raicheva","peter marchev"
"0000-0001-6563-8521",2129879241,"sachiko homma","","sachiko homma","sachiko homma","atsuko kagaya"
"0000-0002-8387-2247",2747965946,"eirik frengen","","eirik frengen","eirik frengen","sheikh riazuddin"
"0000-0001-6252-3032",2781965439,"haruka minato","","haruka minato","haruka minato","takumi watanabe"
"0000-0001-5733-8932",2476543154,"lars vilhuber","","lars vilhuber","lars vilhuber","lisa dragoset"
"0000-0002-1122-5382",2135092082,"olivier koole","","olivier koole","olivier koole","erika vlieghe"
"0000-0001-5295-9641",2605059229,"wendy baltzer","","wendy baltzer","wendy baltzer","lauren a. baker"
"0000-0001-9399-0506",1933167630,"hitoshi kasai","","hitoshi kasai","hitoshi kasai","hidetoshi oikawa"
"0000-0001-7882-0066",2145179980,"yuji nakayama","","yuji nakayama","yuji nakayama","maki hayashi"
"0000-0002-0823-1220",2805297364,"birger brodin","","birger brodin","birger brodin","bodil gesslein"
"0000-0002-2931-1123",2217669920,"gaik tamazian","","gaik tamazian","gaik tamazian","ekaterina starostina"
"0000-0001-9305-7812",2075591261,"jingxian chen","","jingxian chen","jingxian chen","feng yang"
"0000-0001-7167-895X",1976292276,"hidetaka uryu","","hidetaka uryu","hidetaka uryu","masami takeuchi"
"0000-0003-2734-3540",1969725315,"pedro resende","","pedro resende","pedro resende",""
"0000-0001-7846-951X",2007026982,"mosab hawarey","","mosab hawarey","mosab hawarey","harald schuh"
"0000-0002-3687-4223",2533093654,"biplab sanyal","","biplab sanyal","biplab sanyal","subhradip ghosh"
"0000-0003-4402-4760",1999586161,"stefan paulus","","stefan paulus","stefan paulus","jan dupuis"
"0000-0002-9236-4092",2033351771,"ryan calsbeek","","ryan calsbeek","ryan calsbeek","suzanne h. alonzo"
"0000-0002-7033-487X",2047571587,"tetsuya wakui","","tetsuya wakui","tetsuya wakui","junya kamakari"
"0000-0003-0323-9378",2010035870,"liusheng duan","","liusheng duan","liusheng duan","weiming tan"
"0000-0001-5109-3583",2398735841,"pablo chamoso","","pablo chamoso","pablo chamoso","fernando de la prieta"
"0000-0002-3328-0091",2036897048,"michael urban","","michael urban","michael urban","peter schuck"
"0000-0003-1457-2491",2147125806,"manzar sohail","","manzar sohail","manzar sohail","anvarhusein a. isab"
"0000-0002-2210-0577",2148915301,"alicia berard","","alicia berard","alicia berard","xiaobo meng"
"0000-0001-5667-7764",2787693665,"ling-jyh chen","","ling-jyh chen","ling-jyh chen","yu-chee tseng"
"0000-0001-9013-7788",2558356100,"arlene archer","","arlene archer","arlene archer","zach simpson"
"0000-0003-2882-0345",2799568494,"adam rotkegel","","adam rotkegel","adam rotkegel","zenon ziobrowski"
"0000-0001-7138-5030",1998063700,"zhenkai liang","","zhenkai liang","zhenkai liang","xiaolei li"
"0000-0002-8312-2921",1997461546,"chain-shu hsu","","chain-shu hsu","chain-shu hsu","bin-sheng her"
"0000-0002-5000-3053",2535082606,"marion werner","","marion werner","marion werner","jennifer bair"
"0000-0001-8140-5816",2561054757,"praveen kumar","","praveen kumar","praveen kumar","han y.h. chen"
"0000-0002-2230-4289",2007270032,"jiansheng jie","","jiansheng jie","jiansheng jie","yang jiang"
"0000-0002-6702-191X",2522376979,"qicheng zhang","","qicheng zhang","qicheng zhang","gary b. hughes"
"0000-0002-0436-3883",2806351849,"javad nourinia","","javad nourinia","javad nourinia","hossein mardani"
"0000-0003-3378-5329",2091417615,"castro-garcía","","ricardo castro-garcía","r. castro-garcía","a. lastras-martínez"
"0000-0003-4091-6614",2303867882,"daisuke kihara","","daisuke kihara","daisuke kihara","ishita k. khan"
"0000-0003-2794-2068",2553860770,"janusz grabara","","janusz grabara","janusz grabara","sebastian kot"
"0000-0001-5467-0964",1969927751,"hosseini pooya","","seyed mahdi hosseini pooya","s.m. hosseini pooya","m. taheri"
"0000-0001-6231-9656",2213704931,"johan markdahl","","johan markdahl","johan markdahl","yiguang hong"
"0000-0003-3070-3404",2609080350,"brian p. godor","","brian p. godor","brian p. godor","antonia szymanski"
"0000-0001-9248-8493",2921238050,"fountain-jones","","nicholas fountain-jones","nicholas m. fountain-jones","f. guillaume blanchet"
"0000-0002-2904-0650",2510719056,"anand balupuri","","anand balupuri","anand balupuri","pavithra k. balasubramanian"
"0000-0003-2248-9663",2903544336,"jacques genest","","jacques genest","jacques genest","aimee noel"
"0000-0002-7253-5923",2321246511,"fabian huettig","","fabian huettig","fabian huettig","andrea klink"
"0000-0001-7014-7989",2152799908,"hauke egermann","","hauke egermann","hauke egermann","mary elizabeth sutherland"
"0000-0002-8389-4446",2046661297,"edward sweeney","","edward sweeney","edward sweeney","claudia maria wagner"
"0000-0002-2685-5109",2478974789,"leo pinczewski","","leo pinczewski","leo pinczewski","deiary f. kader"
"0000-0003-1908-0824",2070350987,"hae ryoun park","","hae ryoun park","hae ryoun park","tae sung jeong"
"0000-0001-5154-0275",2544258102,"javid jouzdani","","javid jouzdani","javid jouzdani","majid deldar"
"0000-0001-9839-4324",2155968567,"riccardo fodde","","riccardo fodde","riccardo fodde","marten van der zee"
"0000-0002-0129-9572",1998035132,"l. mario amzel","","l. mario amzel","l. mario amzel","nancy carrasco"
"0000-0002-1634-9237",2396687123,"kuan-hao huang","","kuan-hao huang","kuan-hao huang","hsuan-tien lin"
"0000-0002-1616-4179",1973761480,"mark christian","","mark christian","mark christian","malcolm g. parker"
"0000-0002-6462-7633",2289565732,"bálint czúcz","","bálint czúcz","bálint czúcz","alina ioniţă"
"0000-0001-7913-1270",326981994,"iwao yamaguchi","","iwao yamaguchi","iwao yamaguchi","toshiya kumagai"
"0000-0003-0082-4600",2034782273,"avshalom caspi","","avshalom caspi","avshalom caspi","honalee harrington"
"0000-0003-0793-3279",359676532,"lauren lazarus","","lauren lazarus","lauren lazarus","richard rand"
"0000-0001-7723-0064",2322076770,"william norbey","","william norbey sanchez luna","william norbey sánchez luna","caroline zanotto"
"0000-0001-8050-7431",2078709565,"philip hackney","","philip hackney","philip hackney",""
"0000-0002-8231-8295",2017149297,"nathalie fagel","","nathalie fagel","nathalie fagel","clément gariepy"
"0000-0001-5827-8003",2765151040,"alberto acerbi","","alberto acerbi","alberto acerbi","r. alexander bentley"
"0000-0002-4687-1202",1599062074,"Ørnulf borgan","","Ørnulf borgan","Ørnulf borgan",""
"0000-0002-0133-1544",2050280746,"chi kwan tsang","","chi kwan tsang","chi kwan tsang","yanjie zhang"
"0000-0002-8264-3063",2157363634,"maki katsuhara","","maki katsuhara","maki katsuhara","katsuhiro shiratake"
"0000-0002-3774-0833",2546827405,"silvia maribel","","silvia maribel contreras-ramos","silvia maribel contreras ramos","dioselina Álvarez bernal"
"0000-0001-5956-452X",2122006862,"francisco vega","","francisco vega","francisco vega","yang o. huh"
"0000-0002-9556-4225",2090138578,"masanori ozaki","","masanori ozaki","masanori ozaki","san hyon kim"
"0000-0003-4771-3350",2120503412,"simona bordoni","","simona bordoni","simona bordoni","tapio schneider"
"0000-0003-2702-2683",2100503496,"noreen shugrue","","noreen shugrue","noreen shugrue","patricia keenan"
"0000-0003-4887-9088",2900708223,"ronald wesonga","","ronald wesonga","ronald wesonga","gerald mutungi"
"0000-0003-4338-174X",2036392975,"romuald poteau","","romuald poteau","romuald poteau","iker del rosal"
"0000-0001-5541-9747",2075754351,"neil carragher","","neil carragher","neil carragher","bryan serrels"
"0000-0001-9001-5828",2905906361,"ruck thawonmas","","ruck thawonmas","ruck thawonmas","pujana paliyawan"
"0000-0003-2235-6430",1968330132,"ebru salcioglu","","ebru salcioglu","ebru salcioglu","metin basoglu"
"0000-0002-0807-9943",2064772697,"adam kimberley","","adam kimberley","adam kimberley","keith kirby"
"0000-0001-6171-6545",1989803917,"trond mannseth","","trond mannseth","trond mannseth","andrey kovalenko"
"0000-0002-1704-1517",2772722124,"vlachostergios","","panagiotis vlachostergios","panagiotis j vlachostergios","scott t tagawa"
"0000-0001-5013-2288",2792996103,"changdeuck bae","","changdeuck bae","changdeuck bae","sang ho oh"
"0000-0002-5388-663X",2007889687,"masataka tsuda","","masataka tsuda","masataka tsuda","mayuko kamakura"
"0000-0002-5405-6398",2096996692,"jianzhang zhao","","jianzhang zhao","jianzhang zhao","caishun zhang"
"0000-0002-8401-8982",2141518909,"kengo shimanoe","","kengo shimanoe","kengo shimanoe","noboru yamazoe"
"0000-0002-9487-6526",2138599087,"coutinho alves","","célia coutinho alves","célia filipa gonçalves coutinho alves",""
"0000-0002-6898-3547",2080924134,"manolis roulis","","manolis roulis","manolis roulis","menelaos manoloukos"
"0000-0003-4580-2392",2080389120,"ravinder reddy","","ravinder reddy","ravinder reddy","p.t. narasimhan"
"0000-0002-0651-557X",2608097118,"oksana sychova","","oksana sychova","oksana sychova","ganna ponomaryova"
"0000-0003-2166-0545",2760250011,"gülseren elay","","gülseren elay","gülseren elay","gulden başkol"
"0000-0003-4307-9137",2008353124,"paul greenwood","","paul greenwood","paul greenwood","suman george"
"0000-0001-9411-2326",2789168916,"akira sugahara","","akira sugahara","akira sugahara","atsuo yamada"
"0000-0003-2809-2739",2047797868,"ricardo medina","","ricardo medina","ricardo medina","jorge alfaro"
"0000-0001-7654-6905",2494531300,"fan-gang tseng","","fan-gang tseng","fan-gang tseng","te-chang chen"
"0000-0002-5841-6119",2038846062,"karine cucumel","","karine cucumel","karine cucumel","anny cupo"
"0000-0002-4284-3618",2500379988,"giorgia silani","","giorgia silani","giorgia silani","claus lamm"
"0000-0002-9867-1210",2024435943,"shinsuke inagi","","shinsuke inagi","shinsuke inagi","kensuke naka"
"0000-0003-3635-548X",2325388618,"akihiko nakano","","akihiko nakano","akihiko nakano","soichi wakatsuki"
"0000-0003-3213-4436",2001348835,"antonio curcio","","antonio curcio","antonio curcio","daniela de serio"
"0000-0003-2315-0274",2809986992,"longlong chang","","longlong chang","longlong chang","néstor o. pérez-arancibia"
"0000-0001-8988-1657",2045062963,"sophia häfner","","sophia häfner","sophia häfner",""
"0000-0002-2140-814X",2143944233,"chintan parmar","","chintan parmar","chintan parmar","philippe lambin"
"0000-0003-3004-5018",2287134484,"declan redmond","","declan redmond","declan redmond","arthur parkinson"
"0000-0001-7286-9774",2006552285,"piero nicolini","","piero nicolini","piero nicolini","robert b. mann"
