"orcid","pid","top1matcher_longest_common_word","top2matcher_longest_common_word","orcid_name","matched_biblio_author","matched_biblio_author2"
"0000-0002-1668-9311","6eee3e7c537fb86aaba28a787a003b27536120c9","michael rubin","","michael rubin","michael rubin","ryan kim"
"0000-0002-9611-0356","3013a8b05c5456404cbc59c0b8f132b88cf8839f","sabine jansen","","sabine jansen","sabine jansen","noemi kurt"
"0000-0003-0221-016X","a87715db38efddad992c8ccae22ff97993285557","hongyan zhang","","hongyan zhang","hongyan zhang","zhenhong jia"
"0000-0002-0274-5482","d54f1895d0b4927f2cffdac2e38402997e7b2ffc","tom schilling","","tom schilling","tom schilling","claudia eder"
"0000-0001-7183-588X","5b9e64d5b70d51751b4c25f8346be1f54d39614b","kyu hyun yang","","kyu hyun yang","kyu hyun yang","je-hyun yoo"
"0000-0003-2203-006X","bbce8662d6ab896ff5e457d04b9c7224523671c5","peter haddawy","","peter haddawy","peter haddawy","siriwan suebnukarn"
"0000-0003-4318-0817","ac5a070b26af6a627d488a56fa8b9b11314e54ed","michel salzet","","michel salzet","michel salzet","michael becker"
"0000-0002-5138-9832","501631be56943eef1515b24e2b6f3017a977b44a","oleg petracic","","oleg petracic","oleg petracic","w kleemann"
"0000-0003-1344-2687","f34977200293e563ed6aec1169808f4872860f95","pieter theron","","pieter theron","pieter theron","louwrens r. tiedt"
"0000-0002-1045-583X","be9b4e79e78dd87d3ad58cf0f4cc765cc3748ac9","xiaodong wang","","xiaodong wang","xiaodong wang","yujie liu"
"0000-0001-5826-5755","b25d5d6af6a3ea575111cb8d7a5e609a1824f1fb","bernard jover","","bernard jover","bernard jover","albert mimran"
"0000-0002-5138-5882","09148ed7aca82b54810599f2d339552840548841","tomoki kimura","","tomoki kimura","tomoki kimura","masaki murakami"
"0000-0002-4273-8105","e96756bf94172082fe178e9bd87a945848103a41","maria forsyth","","maria forsyth","maria forsyth","douglas r macfarlane"
"0000-0003-2500-4166","1206ce7a5400b76d354c159cca9597af601e074d","martina derme","","martina derme","martina derme","valentina romeo"
"0000-0002-2176-3248","4e37da9bbb792e3e2cde080cc23b5a2009c692e2","erik müllers","","erik müllers","erik müllers","alleyn t. plowright"
"0000-0002-5189-7853","d90e8d2a200e8af60e00efea2a25eedf7db78337","subrata ghosh","","subrata ghosh","subrata ghosh","tom mathews"
"0000-0002-5290-4875","b4f05a3626286770eb277d031b258f6ea8083b67","yosuke sasaki","","yosuke sasaki","yosuke sasaki","mitsuyo kinjo"
"0000-0001-8071-4828","e3a438d0436b8c240b3a47dd45e1eede5b132983","george stoica","","george stoica","george stoica","geng ku"
"0000-0003-0043-2391","1ebf0574b8cc41d0c834a4c8056814c3c96710f8","antoine morin","","antoine morin","antoine morin","geneviève m. carr"
"0000-0001-6454-1816","8aee8a8d5041550833de3dc76c6dbffc170ae8c1","inna tabansky","","inna tabansky","inna tabansky","murat kilinc"
"0000-0003-0776-9827","92568852e4849d29165bb14b9401514974e8279e","sarah stewart","","sarah stewart","sarah stewart",""
"0000-0002-7111-9549","e6528d666ff91c4c0b4a603a60c14a0306d47f76","andrew waller","","andrew waller","andrew waller","randall j. olsen"
"0000-0003-2280-4096","296da68064498098246cba25c43d87b39be5adb9","dominic agyei","","dominic agyei","dominic agyei","ikenna c. ohanenye"
"0000-0002-1640-8567","3a15a4668f73121f13963a44d5d8d0fb0f142795","shinobu kuwae","","shinobu kuwae","shinobu kuwae","taeko miwa"
"0000-0002-3796-3711","3b7749edeaa937e553425fb25852b94b96bc0981","roman bäcker","","roman bäcker","roman bäcker",""
"0000-0001-9293-7471","f56479f7720d22627d104552fdf41dfb57b240d4","kian jon chua","","kian jon chua","kian jon chua","siaw kiang chou"
"0000-0001-5867-1403","ec3a6544c9087999e366a83570275d3d610bcff4","woo cheal cho","","woo cheal cho","woo cheal cho","brian c. wagner"
"0000-0002-4541-0498","e502c6698d424d07ae1fe77ec44a948ca0be01db","sabine kölle","","sabine kölle","sabine kölle","armin j. becker"
"0000-0002-2239-1992","53bd9f1305f51a9087ce56f2a516ef1f1473c075","alan pinkerton","","alan pinkerton","a alan pinkerton","dieter schwarzenbach"
"0000-0002-9430-9468","0650135cdffa545796c82137ff2658fb259c0023","behrooz vahidi","","behrooz vahidi","behrooz vahidi","mohammad reza bank tavakoli"
"0000-0002-8617-4225","d63a8369641d73124fc50977102b360e91d190a9","alejandro rago","","alejandro rago","alejandro rago","jorge andrés díaz pace"
"0000-0002-6578-8164","0df69e34dac5f170e5f6589ca08049579ad1c9bb","paula ferreira","","paula ferreira","paula ferreira","joão pires"
"0000-0003-3572-3746","642b10d5e2ab0ecbc0cb9412b22136995d9a6afd","motoyuki saijo","","motoyuki saijo","motoyuki saijo","masaru shibata"
"0000-0001-9112-8584","75a93ca69504a0ee1753980719b990bcaadd7e82","torgom akopyan","","torgom akopyan","torgom akopyan","v. v. doroshenko"
"0000-0001-5530-3613","4f82d32bf96be40877cc4d7200a63b580291e742","xiao xiang zhu","","xiao xiang zhu","xiao xiang zhu","muhammad shahzad"
"0000-0001-6382-1154","4d1c7e3980fd3770e43d7918f73f020d44c5a6b1","dominik kueres","","dominik kueres","dominik kueres","j. hegger"
"0000-0001-5293-724X","8dd2c4c3cdddd88bcebc81b48ab935128f3dcbe3","vahid keshtkar","","vahid keshtkar","vahid keshtkar","ali muhammad kavosh"
"0000-0002-5497-8739","251782cfbe2be6fddff997e393df19f2e528f4e3","james woodburn","","james woodburn","james woodburn","mehul a dharia"
"0000-0003-3735-0779","87ef0cd6ec2552bd15fb509ca4b0308782bc570e","marta vives-pi","","marta vives-pi","marta vives-pi","montserrat montraveta"
"0000-0003-3429-1435","06ab9b67c9307e8e4b3bf36d97d60dc9952f8e0c","masayoshi fuji","","masayoshi fuji","masayoshi fuji","masatoshi chikazawa"
"0000-0003-1809-4407","f07a7868816d8db69820d752c142e7fb2d7c7848","peter eberhard","","peter eberhard","peter eberhard","lars kübler"
"0000-0002-4564-2125","909b1de64c18e19d9383b569766c2d427472b848","ramírez varas","","lautaro  ramírez varas","lautaro ramírez varas","luis omar becerra santiago"
"0000-0002-9709-1388","a1529384471391c11b7f7ff8b24df0c5f9e26eef","robert güttel","","robert güttel","robert güttel","carsten knobloch"
"0000-0002-9037-1782","969294c1978bf8a39bed5597ffbb0b6ee73781a2","giovanni scala","","giovanni scala","giovanni scala","ermanno florio"
"0000-0002-1672-8165","5a3e71d09a258be4dd863056348b3aba1f446fbf","sandeep sharma","","sandeep sharma","sandeep sharma","santosh kumar"
"0000-0001-7288-0228","b87cfeb807eec303181836465d14b853c5a42dbb","josé l. rueda","","josé l. rueda","josé l. rueda torres","francisco gonzalez-longatt"
"0000-0002-8342-2895","80509b022534d3d196f62b068e817aba5eba0b9c","sarbjit giddey","","sarbjit giddey","sarbjit giddey","sukhvinder p.s. badwal"
"0000-0002-9397-3324","10af1f28020e326eb6cdc61eae834d5f4382733b","seung-hwan kim","","seung-hwan kim","seung-hwan kim","xiao-hong sun"
"0000-0001-6809-6748","b78baea9056cdd76583bc2173c95502096bab507","roland schaper","","roland schaper","roland schaper","franziska erdmann"
"0000-0003-2303-0096","cbbb2b8be4a6cb2ecf23f69817ba9fba3cf15109","marco padovani","","marco padovani","marco padovani","kedron silsbee"
"0000-0001-7721-5796","45824a4fa73156db37dbeb4e8a13312a5d0d642b","yvain thonnart","","yvain thonnart","yvain thonnart","benoît charbonnier"
"0000-0001-5220-947X","2578b4b3761c05bfb1661ead5063a9ec9097644a","masaki osakabe","","masaki osakabe","masaki osakabe","masahiro tanaka"
"0000-0003-3703-8240","570189fe5c92f2d6dbd69d5ad98779d6d20ccd91","bohdan pomahac","","bohdan pomahac","bohdan pomahac","maximilian kueckelhaus"
"0000-0002-3833-1038","1b6f75068a1abf673ffe4dafcab6a45dda2d29de","miroshnichenko","","anatoly miroshnichenko","anatoly s. miroshnichenko",""
"0000-0002-0076-0590","1c742d6a5e6dc20ad1bb285503ef2c9ff4197a57","elina helander","","elina helander","elina helander","julia pietila"
"0000-0002-0507-7854","2071eb8d7dd49461833ea9015b3b0b8647dc3f27","amandeep arora","","amandeep arora","amandeep arora","prakash wamanrao pawar"
"0000-0002-7864-635X","a98bea466c681c70ac9386856e3447456f9ac915","marilena meira","","marilena meira","marilena meira","maria lenise silva guedes"
"0000-0002-3958-503X","4f0f0d1654dc825b6a2589d342aad390cb32ca5e","pablo palacios","","pablo palacios","pablo palacios játiva","carlos saavedra arancibia"
"0000-0002-0599-0985","0c7e0127df004d84ef451e2bc3846903b6a31a51","jong-hyun jung","","jong-hyun jung","jong-hyun jung","dong-ho seo"
"0000-0003-0802-4608","4074f490aa79d84309d3bef30ab93a36c54402d6","pascal reynier","","pascal reynier","pascal reynier","dominique figarella-branger"
"0000-0002-9081-2170","fdc00ee47677d9147cd74c750e0c6e3104df6d5d","tony lindeberg","","tony lindeberg","tony lindeberg","ivan laptev"
"0000-0003-0547-7935","a6238e341f86fe22474a1544d2585b088461a08b","tomasz praczyk","","tomasz praczyk","tomasz praczyk",""
"0000-0001-7535-0492","b86553ad4282e4723b3033f3ab4d156953bbda74","philippe angot","","philippe angot","philippe angot","matthieu jobelin"
"0000-0001-8278-5865","222487aa9958a4528ab1045e9863d1b9a9f83413","martin trebbin","","martin trebbin","martin trebbin","henry n. chapman"
"0000-0001-9306-9047","fb0b19472f4fc98f78e8cb6549ec6894822dc7ed","renate scharek","","renate scharek","renate scharek","pere puig"
"0000-0002-6726-775X","8483b348077aa7079785a3a0759d1f97314a22e6","cesare tinelli","","cesare tinelli","cesare tinelli","peter baumgartner"
"0000-0003-2343-7099","6ab0822096d1007ae4e4f0fa192b7f1622e5bd4a","kamlesh khunti","","kamlesh khunti","kamlesh khunti","james o. burton"
"0000-0001-6752-3998","5a134d13c57b72cba30094448a3b22b2debe08b5","poyzan bozkurt","","poyzan bozkurt","poyzan bozkurt","kaan orhan"
"0000-0002-8515-6324","041042eb1b6d787773b0bbf957b17bf8e34c0f2e","clinton fookes","","clinton fookes","clinton fookes","ruan lakemond"
"0000-0002-9163-3027","492e9529520ca759a5519d4fd4b979e6340f286d","sudheer joseph","","sudheer joseph","sudheer joseph","n. sureshkumar"
"0000-0002-6718-0099","c102d78522bd90b45486eb74620a04e90aa62d20","gillinder bedi","","gillinder bedi","gillinder bedi","kenneth m. carpenter"
"0000-0003-2666-414X","a6f3b8dae8584a35c7d540cf5e7a7ae0211211c3","rosario tumino","","rosario tumino","rosario tumino","vittorio krogh"
"0000-0001-8323-0714","99ab74614dc1e14d21b0ffe4ab07d8785c2871d0","julie lasselin","","julie lasselin","julie lasselin","eric magne"
"0000-0001-9967-5080","b5aae943fa0ed47fd87ccc660f5e98061a02f296","joon hyun baik","","joon hyun baik","joon hyun baik","hyuk jae kwon"
"0000-0002-2022-8163","10390d5669f6eb8ae781d8e21bc31a2d600d6e9a","fangming xiang","","fangming xiang","fangming xiang","david p. hopkinson"
"0000-0002-1133-0529","db0ba8e2a6c1778d6444e3099e4022626a49df4b","hermann kaindl","","hermann kaindl","hermann kaindl","davor svetinovic"
"0000-0001-6162-2653","b4472dd388bde2b2c4a408a42d2f927cb4731c1c","gerhard fohler","","gerhard fohler","gerhard fohler","damir isovic"
"0000-0003-4688-5222","ce4f885bfa076067778e7a770fee06333ea204a4","jianrong zhang","","jianrong zhang","jianrong zhang","cong wang"
"0000-0002-8415-6955","5504ae3d8f509e88974bd4a4821ebcbffd92da88","diego dermeval","","diego dermeval","diego dermeval","joão pimentel"
"0000-0003-3706-6532","085910672ee9a731e92e13c5e890d52866ba5dc7","fernanda peset","","fernanda peset","fernanda peset","antonia ferrer-sapena"
"0000-0001-9766-4935","3ebc28c85d265f5d908e94104bd7540ea5591bcc","camille michon","","camille michon","camille michon","cindy villemejane"
"0000-0003-0281-9610","c23e212e1a1861e846da735a334c0b5e1dbbefb4","tadashi kaname","","tadashi kaname","tadashi kaname","satoshi nakano"
"0000-0002-7735-3635","70b9efe8f7a246252113a869a474f47ec15754ef","miloslav sanda","","miloslav sanda","miloslav sanda","radoslav goldman"
"0000-0001-9346-2172","b8ed9feef27043b9d9d0d56dfda5db5590342de5","marcin wrochna","","marcin wrochna","marcin wrochna","claude tardif"
"0000-0003-0671-8999","9109cf379ab8183e89a4b27bb3fb301bf871169a","brice rotureau","","brice rotureau","brice rotureau","marie-laure quilici"
"0000-0002-1790-1185","92d1ba712a8b291e71d299d2f9578e47dc1f6756","matteo morotti","","matteo morotti","matteo morotti","katy vincent"
"0000-0002-5466-5628","3a5badb9838c9b8e30084c301938833e9c4feb19","jair c. soares","","jair c. soares","jair c. soares","benson mwangi"
"0000-0001-6980-7556","d0442c16f656fd8797c7611f10d458deca4ef355","seung-yun shin","","seung-yun shin","seung-yun shin","seung-min yang"
"0000-0002-0991-5616","35b2bcb85dac126a0d32f6a559b0ec67652818f7","daisuke kodama","","daisuke kodama","daisuke kodama","yasuhiko suzuki"
"0000-0003-0171-4315","1040b7e8971d40f97071c7c3d7a97767852b3b51","giuseppe amato","","giuseppe amato","giuseppe amato","pasquale savino"
"0000-0001-9790-2796","85e485edff78cce24832279e8e5ce79e6eba402a","felix naughton","","felix naughton","felix naughton","stephen sutton"
"0000-0002-9623-3698","b867e7c4ea65597ac40bb618c97d781798f0ae40","karine guillem","","karine guillem","karine guillem","bernard bloem"
"0000-0003-0937-7819","2f099e4b8ade34d75b1e8657e0d6a4b50404c1a9","gillian harvey","","gillian harvey","gillian harvey","marianna fotaki"
"0000-0003-1595-7019","2f776ef73cc87fef81d6c7e05ade136b16b7defb","huzeyfe yilmaz","","huzeyfe yilmaz","huzeyfe yilmaz","zheyu wang"
"0000-0003-1955-4612","91cdc28e1bc8e0ba7a8e86c2a1d9165ca3249e94","fedor v. fomin","","fedor v. fomin","fedor v. fomin","serge gaspers"
"0000-0003-3117-2844","df9ce2e645b0e262486456e07dbc83a5a0584a99","erwan bertevas","","erwan bertevas","erwan bertevas","gilles ausias"
"0000-0002-5792-2845","a15e051931d9f481de3582172684aa472b802430","hans gregersen","","hans gregersen","hans gregersen","yan-jun zeng"
"0000-0001-6096-3747","ab02007be25e1508144703c8ea0bfca272359d14","joanna skibska","","joanna skibska","joanna skibska",""
"0000-0002-9021-4656","51719a30c68cfb0274e2f632718c6a208eab0bf7","richard martel","","richard martel","richard martel","marko radosavljevic"
"0000-0002-5139-2871","b1ea9a81df129911400cb12eff93e3d2ab0463ce","ricardo franco","","ricardo franco","ricardo franco","kasra kardarian"
"0000-0001-8432-6478","3935e52774dd5acc2000c9d41a680508f0c2341c","harakannanavar","","sunil harakannanavar","sunil s. harakannanavar","veena i puranikmath"
"0000-0003-1238-3689","4ac41e49330dc812e8a388d5a1438210d48867b3","sergey fesenko","","sergey fesenko","sergey fesenko","lisa zeiller"
"0000-0002-2080-7683","5f262081dda94179fd220137392550ac2560d86d","francisco sala","","francisco sala","francisco sala","marcos aldea"
"0000-0002-8877-7265","e64c328ee3db1548d0cc3b90815564426b02036f","siun gallagher","","siun gallagher","siun gallagher","claire hooker"
"0000-0002-6443-1307","ac9346e59231cc77d19e4f34b27063d876989f7b","lucie laflamme","","lucie laflamme","lucie laflamme",""
"0000-0003-2807-8777","d0e4a102e47e26dfc41c008aa43b1b454b74ca0c","richard curtin","","richard curtin","richard curtin","t. h. yan"
"0000-0003-4833-2269","92b54ebb71edcbc7d0d3d64f86b861dee3dad1f8","daniel beckett","","daniel beckett","daniel beckett","aliaksandr v. krukau"
"0000-0001-5625-8295","83fd51bd7fed043d71e00b95d238802ab5bcc260","roger a. sauer","","roger a. sauer","roger a. sauer",""
"0000-0002-0372-6101","e51f2241875d30bb2bb81056a5be08d115636de9","bassem jarboui","","bassem jarboui","bassem jarboui","noura smiti"
"0000-0001-7766-4989","3506b9272f3208bd7ae4a5556993eddfc2761f60","philippe nacry","","philippe nacry","philippe nacry","hervé sentenac"
"0000-0002-0051-8198","d30dff663a8376b9419705ab8bff5cab5ec4dc66","simeone marino","","simeone marino","simeone marino","joanne l. flynn"
"0000-0002-6673-3886","12fe5b041c81725428a3e7a5f693e97a025d2110","acevedo isidro","","carlos augusto acevedo isidro","carlos acevedo isidro","keila galvis aro"
"0000-0003-3134-7480","1ec35b706b02f311923fc7e4b0fb6bf815fbf3cd","roberto galizi","","roberto galizi","roberto galizi","alessandro magini"
"0000-0002-7135-7221","6339f53a81733363955786513fdfdcdfeff0a4a5","ortiz-villajos","","josé m. ortiz-villajos","josé maría ortiz-villajos","s. sotoca"
"0000-0002-1680-1369","b5873ac5cba9e42b4aa8cd859e3a7fbff897d107","patricia safra","","patricia safra","patricia safra",""
"0000-0002-6130-4409","28b55881101b9e63294a57e3089dfed62d7e4569","alpaslan yufka","","alpaslan yufka","alpaslan yufka","aydin aybar"
"0000-0002-6644-9236","15a55e716c4c1ce7e04468832b6127764e9d8615","ping-jyun sung","","ping-jyun sung","ping-jyun sung","chang-syun yang"
"0000-0003-4060-3781","cdfb812b48cc0916048de2bd16a69dd107a53099","ahmet m. elbir","","ahmet m. elbir","ahmet m. elbir","t. engin tuncer"
"0000-0002-8557-2176","3868acfe4e242fee1f0350012cddeb6a2850ac14","hana kudrnová","","hana kudrnová","hana kudrnová","ivana stulíková"
"0000-0003-1263-9859","4c1edae1e1153b19b654860d4bb246ac6b51e300","francesco sala","","francesco sala","francesco sala","elizabeth ann colarusso"
"0000-0002-9765-1189","49152f0678cf4f1320e05e9c7c27e427b70573af","martin drucker","","martin drucker","martin drucker","klaus oberbeck"
"0000-0002-5087-8925","48ceccd6ae9efc7f8963816f58a28b98faf53653","saleh khamlich","","saleh khamlich","saleh khamlich","malik maaza"
"0000-0001-9468-2871","2ef2434bf56abf52be5406efb74c011049250bd4","christoph palm","","christoph palm","christoph palm","christian hook"
"0000-0002-2233-7654","ae124b7fca65f886bb46ef325cfea635d34bf9dc","delgado-charro","","maria begona delgado-charro","m. begoña delgado-charro","elizabeth jenkins"
"0000-0002-4931-8699","420939437453692bd808e147eeb5b9ec4b907116","amjad mahasneh","","amjad mahasneh","amjad mahasneh","graham p. côté"
"0000-0001-5941-090X","ce7ff9d3b9bf40df50b361e3c588a4e97d0340e6","david fishwick","","david fishwick","david fishwick","jo davies"
"0000-0003-1725-1589","6a83a2f976f9fc23458bc12163fa60c4d46ef79e","jaroslaw janus","","jaroslaw janus","jaroslaw janus","piotr bozek"
"0000-0002-9542-5188","aa052e7aedb57e6c8288b10a6449518485d8a41d","kohji moriishi","","kohji moriishi","kohji moriishi","kazuki mochizuki"
"0000-0003-1587-8943","8aa5d5b33d1ece0de573c3a554508b5d94afcd0f","dominic frigon","","dominic frigon","dominic frigon","adam n klein"
"0000-0001-8986-1023","76093fb8992650e1279c632136109d3e65b0c9ad","stuart trembly","","stuart trembly","b. stuart trembly","john w. strohbehn"
"0000-0003-0258-0451","db740d85c2015b22b042be97668dacc46d7fb351","wendy alderton","","wendy alderton","wendy alderton","robertson d. davenport"
"0000-0003-0335-9601","3ea17ae836cc916928ec00fdd7569ec199538708","martin wegmann","","martin wegmann","martin wegmann","annika hillers"
"0000-0003-3401-2301","658017abfd37cf862209902e66149ef036d0f1fc","silvana grandi","","silvana grandi","silvana grandi","giovanni andrea fava"
"0000-0001-9269-5580","b1586040599c16f52364a42f9cdafffe4dc5c239","shih-hurng loh","","shih-hurng loh","shih-hurng loh","ching-huang lai"
"0000-0003-0094-9120","cb4d349503bec926dffd1238c55402d02e32a12b","wojciech danek","","wojciech danek","wojciech danek","damian gąsiorek"
"0000-0003-3228-0230","be423e6688625cff04c1fb64cf61ebecefe169bd","christian dani","","christian dani","christian dani","louis casteilla"
"0000-0002-8887-1390","3e7ec9250212dc2764fb8e99d4ca05d37dc98bb2","carlos murguia","","carlos murguia","carlos murguia","chuadhry mujeeb ahmed"
"0000-0002-3152-0143","39b95909198f3b3a71dbe7c8069325a51a65c17a","scheffer-basso","","simone  scheffer-basso","simone meredith scheffer-basso","vanderleia felini"
"0000-0002-2020-7522","3d018cc4579e827356681def83e6e621ee9447a8","jamie rossjohn","","jamie rossjohn","jamie rossjohn","michael w. parker"
